jd,mm,dd,hh,t2C,ustar,G-rh2m,PARsun,PARshd,G3-O3,Prec.
134,5,13,10,7.14,0.18,0.409,949.8,74.4,62.68,0.007
134,5,13,11,8.07,0.21,0.369,955.7,75.0,62.95,0.007
134,5,13,12,9.00,0.22,0.330,871.0,68.3,62.25,0.020
134,5,13,13,8.86,0.19,0.333,862.1,67.4,62.12,0.020
134,5,13,14,8.72,0.18,0.335,843.7,65.3,62.13,0.020
134,5,13,15,8.58,0.16,0.338,991.5,75.2,61.17,0.004
134,5,13,16,7.90,0.10,0.387,916.8,66.7,60.58,0.004
134,5,13,17,7.22,0.10,0.436,765.4,51.6,60.34,0.004
134,5,13,18,6.54,0.10,0.485,374.8,22.2,54.12,0.003
134,5,13,19,4.76,0.10,0.549,0.0,0.0,53.03,0.003
134,5,13,20,2.97,0.10,0.613,0.0,0.0,51.27,0.003
134,5,13,21,1.19,0.16,0.677,0.0,0.0,52.05,0.001
134,5,13,22,0.06,0.17,0.733,0.0,0.0,49.83,0.001
134,5,13,23,-1.06,0.19,0.789,0.0,0.0,48.13,0.001
135,5,14,0,-2.18,0.20,0.845,0.0,0.0,47.62,0.000
135,5,14,1,-2.56,0.19,0.853,0.0,0.0,47.55,0.000
135,5,14,2,-2.94,0.18,0.861,0.0,0.0,48.09,0.000
135,5,14,3,-3.32,0.19,0.869,0.0,0.0,49.77,0.000
135,5,14,4,-1.67,0.17,0.847,5.5,0.3,52.22,0.000
135,5,14,5,-0.01,0.16,0.824,606.3,38.5,54.91,0.000
135,5,14,6,1.65,0.26,0.802,806.5,56.7,59.78,0.032
135,5,14,7,3.57,0.18,0.679,908.5,67.7,64.56,0.032
135,5,14,8,5.48,0.10,0.556,962.0,73.9,65.06,0.032
135,5,14,9,7.40,0.10,0.433,1006.8,78.5,64.88,0.213
135,5,14,10,7.73,0.10,0.428,1022.9,80.2,65.06,0.213
135,5,14,11,8.05,0.10,0.424,1029.3,80.9,65.18,0.213
135,5,14,12,8.37,0.10,0.419,1027.1,80.7,64.45,0.756
135,5,14,13,7.88,0.10,0.496,1016.7,79.6,64.30,0.756
135,5,14,14,7.38,0.10,0.573,995.1,77.2,64.01,0.756
135,5,14,15,6.89,0.10,0.650,837.4,63.7,62.03,0.081
135,5,14,16,6.39,0.11,0.681,774.8,56.5,61.49,0.081
135,5,14,17,5.89,0.13,0.712,648.5,43.9,60.99,0.081
135,5,14,18,5.40,0.11,0.742,362.2,21.6,57.04,0.001
135,5,14,19,4.04,0.13,0.778,0.0,0.0,57.25,0.001
135,5,14,20,2.69,0.16,0.814,0.0,0.0,56.99,0.001
135,5,14,21,1.33,0.19,0.850,0.0,0.0,56.23,0.001
135,5,14,22,0.32,0.19,0.877,0.0,0.0,54.70,0.001
135,5,14,23,-0.69,0.20,0.904,0.0,0.0,53.99,0.001
136,5,15,0,-1.70,0.21,0.930,0.0,0.0,54.67,0.000
136,5,15,1,-2.07,0.21,0.941,0.0,0.0,56.10,0.000
136,5,15,2,-2.44,0.22,0.951,0.0,0.0,58.10,0.000
136,5,15,3,-2.81,0.23,0.962,0.0,0.0,61.14,0.000
136,5,15,4,-0.95,0.23,0.947,7.2,0.4,65.78,0.000
136,5,15,5,0.91,0.22,0.932,449.6,28.7,70.31,0.000
136,5,15,6,2.76,0.24,0.917,386.7,27.3,73.65,0.040
136,5,15,7,4.56,0.27,0.783,434.9,32.5,77.58,0.040
136,5,15,8,6.35,0.31,0.648,460.3,35.5,75.60,0.040
136,5,15,9,8.15,0.35,0.514,453.3,35.4,73.23,0.107
136,5,15,10,8.83,0.37,0.481,460.5,36.2,70.63,0.107
136,5,15,11,9.51,0.40,0.448,463.4,36.5,68.21,0.107
136,5,15,12,10.19,0.40,0.415,373.3,29.4,65.91,0.201
136,5,15,13,9.71,0.41,0.468,369.6,29.0,65.21,0.201
136,5,15,14,9.24,0.42,0.521,361.8,28.1,65.14,0.201
136,5,15,15,8.76,0.42,0.574,811.4,61.8,64.79,0.282
136,5,15,16,7.67,0.33,0.665,751.4,55.0,63.82,0.282
136,5,15,17,6.59,0.24,0.756,630.7,42.8,62.45,0.282
136,5,15,18,5.51,0.15,0.846,394.9,23.6,60.37,0.197
136,5,15,19,4.89,0.14,0.852,0.0,0.0,59.77,0.197
136,5,15,20,4.28,0.14,0.858,0.0,0.0,58.95,0.197
136,5,15,21,3.67,0.15,0.864,0.0,0.0,57.55,0.004
136,5,15,22,2.85,0.18,0.883,0.0,0.0,56.22,0.004
136,5,15,23,2.03,0.20,0.902,0.0,0.0,56.07,0.004
137,5,16,0,1.21,0.23,0.921,0.0,0.0,56.84,0.001
137,5,16,1,0.42,0.24,0.931,0.0,0.0,57.72,0.001
137,5,16,2,-0.37,0.25,0.940,0.0,0.0,58.49,0.001
137,5,16,3,-1.16,0.26,0.949,0.0,0.0,58.89,0.003
137,5,16,4,-0.27,0.23,0.921,15.0,0.8,59.60,0.003
137,5,16,5,0.62,0.20,0.892,597.4,38.3,60.23,0.003
137,5,16,6,1.50,0.20,0.864,392.7,27.8,61.23,0.015
137,5,16,7,2.69,0.26,0.802,441.1,33.0,58.40,0.015
137,5,16,8,3.88,0.34,0.739,466.6,36.0,58.99,0.015
137,5,16,9,5.07,0.39,0.677,551.9,43.2,59.88,0.030
137,5,16,10,5.45,0.42,0.659,560.6,44.1,61.26,0.030
137,5,16,11,5.83,0.45,0.641,564.1,44.5,62.71,0.030
137,5,16,12,6.21,0.47,0.623,319.3,25.2,63.85,0.017
137,5,16,13,6.19,0.46,0.621,316.2,24.8,64.72,0.017
137,5,16,14,6.16,0.45,0.619,309.5,24.1,65.29,0.017
137,5,16,15,6.14,0.44,0.616,320.1,24.4,65.14,0.019
137,5,16,16,5.89,0.38,0.667,296.6,21.7,64.54,0.019
137,5,16,17,5.65,0.32,0.717,249.6,17.0,63.57,0.019
137,5,16,18,5.40,0.27,0.767,284.1,17.1,62.59,0.021
137,5,16,19,4.59,0.26,0.795,0.0,0.0,63.22,0.021
137,5,16,20,3.79,0.26,0.822,0.0,0.0,63.81,0.021
137,5,16,21,2.98,0.26,0.850,0.0,0.0,63.73,0.012
137,5,16,22,2.39,0.28,0.875,0.0,0.0,63.35,0.012
137,5,16,23,1.79,0.30,0.900,0.0,0.0,62.91,0.012
138,5,17,0,1.20,0.33,0.925,0.0,0.0,62.25,0.019
138,5,17,1,1.12,0.33,0.924,0.0,0.0,60.95,0.019
138,5,17,2,1.04,0.34,0.923,0.0,0.0,59.28,0.019
138,5,17,3,0.96,0.34,0.921,0.0,0.0,57.42,0.042
138,5,17,4,1.74,0.33,0.910,20.1,1.1,56.10,0.042
138,5,17,5,2.53,0.31,0.900,558.4,35.9,55.12,0.042
138,5,17,6,3.31,0.30,0.889,411.9,29.2,54.67,0.249
138,5,17,7,4.76,0.32,0.818,462.0,34.7,53.29,0.249
138,5,17,8,6.20,0.35,0.748,488.6,37.8,53.05,0.249
138,5,17,9,7.65,0.39,0.677,312.9,24.5,53.71,0.349
138,5,17,10,8.22,0.42,0.652,317.9,25.1,53.98,0.349
138,5,17,11,8.80,0.45,0.627,319.8,25.3,53.80,0.349
138,5,17,12,9.37,0.48,0.602,462.6,36.5,53.22,0.748
138,5,17,13,8.50,0.42,0.689,458.0,36.0,52.34,0.748
138,5,17,14,7.63,0.35,0.775,448.5,35.0,51.68,0.748
138,5,17,15,6.77,0.29,0.862,713.0,54.5,50.79,0.515
138,5,17,16,5.99,0.26,0.896,661.3,48.6,50.89,0.515
138,5,17,17,5.21,0.23,0.930,558.1,38.1,51.24,0.515
138,5,17,18,4.43,0.20,0.964,122.6,7.4,51.45,0.541
138,5,17,19,3.55,0.20,0.965,0.0,0.0,51.57,0.541
138,5,17,20,2.66,0.20,0.966,0.0,0.0,51.49,0.541
138,5,17,21,1.77,0.21,0.966,0.0,0.0,50.89,0.564
138,5,17,22,1.37,0.19,0.965,0.0,0.0,50.02,0.564
138,5,17,23,0.98,0.18,0.965,0.0,0.0,49.22,0.564
139,5,18,0,0.58,0.17,0.964,0.0,0.0,48.22,0.575
139,5,18,1,0.74,0.13,0.973,0.0,0.0,46.77,0.575
139,5,18,2,0.89,0.10,0.982,0.0,0.0,44.97,0.575
139,5,18,3,1.05,0.10,0.991,0.0,0.0,43.76,0.738
139,5,18,4,1.21,0.10,0.988,7.6,0.4,43.16,0.738
139,5,18,5,1.38,0.10,0.984,157.0,10.1,42.77,0.738
139,5,18,6,1.54,0.12,0.981,268.6,19.1,41.65,0.924
139,5,18,7,1.75,0.18,0.939,300.8,22.6,42.18,0.924
139,5,18,8,1.96,0.25,0.897,317.9,24.6,42.88,0.924
139,5,18,9,2.16,0.31,0.855,278.2,21.8,42.90,0.696
139,5,18,10,2.48,0.31,0.840,282.6,22.3,44.99,0.696
139,5,18,11,2.80,0.31,0.825,284.3,22.5,48.59,0.696
139,5,18,12,3.12,0.33,0.810,554.3,43.8,52.01,0.723
139,5,18,13,3.40,0.30,0.804,548.8,43.3,54.14,0.723
139,5,18,14,3.68,0.28,0.797,537.4,42.0,55.76,0.723
139,5,18,15,3.96,0.24,0.790,681.1,52.2,55.72,0.089
139,5,18,16,3.45,0.19,0.836,632.1,46.6,55.79,0.089
139,5,18,17,2.94,0.15,0.881,534.8,36.7,55.23,0.089
139,5,18,18,2.43,0.11,0.927,391.6,23.8,52.90,0.022
139,5,18,19,2.00,0.10,0.945,0.0,0.0,51.37,0.022
139,5,18,20,1.57,0.10,0.962,0.0,0.0,49.88,0.022
139,5,18,21,1.14,0.10,0.980,0.0,0.0,48.39,0.009
139,5,18,22,0.20,0.10,0.984,0.0,0.0,46.75,0.009
139,5,18,23,-0.75,0.10,0.987,0.0,0.0,46.78,0.009
140,5,19,0,-1.70,0.14,0.991,0.0,0.0,48.07,0.021
140,5,19,1,-1.11,0.11,0.992,0.0,0.0,48.27,0.021
140,5,19,2,-0.52,0.10,0.992,0.0,0.0,48.08,0.021
140,5,19,3,0.06,0.12,0.993,0.0,0.0,47.97,0.032
140,5,19,4,0.63,0.17,0.941,20.7,1.1,48.07,0.032
140,5,19,5,1.19,0.22,0.890,337.8,21.9,48.37,0.032
140,5,19,6,1.76,0.29,0.839,310.3,22.1,49.69,0.133
140,5,19,7,3.16,0.27,0.761,347.2,26.2,50.58,0.133
140,5,19,8,4.56,0.26,0.683,366.9,28.5,51.55,0.133
140,5,19,9,5.96,0.27,0.605,378.5,29.8,53.65,0.301
140,5,19,10,6.41,0.26,0.596,384.4,30.4,55.63,0.301
140,5,19,11,6.86,0.25,0.586,386.7,30.6,57.63,0.301
140,5,19,12,7.31,0.22,0.577,566.1,44.8,58.97,0.105
140,5,19,13,7.05,0.25,0.582,560.5,44.2,61.18,0.105
140,5,19,14,6.79,0.27,0.587,548.9,43.0,63.39,0.105
140,5,19,15,6.54,0.26,0.592,302.7,23.2,63.95,0.032
140,5,19,16,5.59,0.26,0.667,281.1,20.8,65.44,0.032
140,5,19,17,4.65,0.26,0.743,238.4,16.4,66.06,0.032
140,5,19,18,3.70,0.27,0.819,191.7,11.7,65.13,0.057
140,5,19,19,2.96,0.24,0.871,0.0,0.0,63.34,0.057
140,5,19,20,2.21,0.22,0.924,0.0,0.0,60.92,0.057
140,5,19,21,1.46,0.20,0.976,0.0,0.0,57.86,0.186
140,5,19,22,1.32,0.20,0.982,0.0,0.0,54.75,0.186
140,5,19,23,1.18,0.21,0.988,0.0,0.0,52.05,0.186
141,5,20,0,1.04,0.22,0.994,0.0,0.0,49.66,0.345
141,5,20,1,1.01,0.21,0.994,0.0,0.0,47.84,0.345
141,5,20,2,0.98,0.20,0.993,0.0,0.0,46.27,0.345
141,5,20,3,0.95,0.19,0.993,0.0,0.0,45.05,0.219
141,5,20,4,1.32,0.23,0.959,11.9,0.7,46.55,0.219
141,5,20,5,1.69,0.28,0.925,158.8,10.3,47.79,0.219
141,5,20,6,2.06,0.33,0.891,273.7,19.6,48.17,0.283
141,5,20,7,2.65,0.35,0.852,306.0,23.1,49.53,0.283
141,5,20,8,3.23,0.38,0.813,323.2,25.1,50.93,0.283
141,5,20,9,3.81,0.41,0.775,278.0,21.9,51.82,0.200
141,5,20,10,3.91,0.41,0.790,282.4,22.4,53.66,0.200
141,5,20,11,4.01,0.41,0.806,284.1,22.5,55.94,0.200
141,5,20,12,4.11,0.43,0.821,388.6,30.8,57.56,0.416
141,5,20,13,3.95,0.40,0.864,384.8,30.4,58.13,0.416
141,5,20,14,3.79,0.38,0.906,376.9,29.6,58.36,0.416
141,5,20,15,3.63,0.33,0.949,277.6,21.4,57.92,0.263
141,5,20,16,3.00,0.33,0.963,258.0,19.1,57.89,0.263
141,5,20,17,2.37,0.32,0.976,219.1,15.1,57.49,0.263
141,5,20,18,1.74,0.30,0.990,139.3,8.5,56.57,0.228
141,5,20,19,1.31,0.27,0.992,0.0,0.0,55.35,0.228
141,5,20,20,0.87,0.24,0.994,0.0,0.0,54.00,0.228
141,5,20,21,0.44,0.22,0.996,0.0,0.0,52.98,0.202
141,5,20,22,0.25,0.19,0.995,0.0,0.0,51.38,0.202
141,5,20,23,0.06,0.16,0.995,0.0,0.0,49.69,0.202
142,5,21,0,-0.12,0.12,0.994,0.0,0.0,46.89,0.198
142,5,21,1,-0.32,0.10,0.993,0.0,0.0,44.95,0.198
142,5,21,2,-0.52,0.10,0.992,0.0,0.0,43.63,0.198
142,5,21,3,-0.72,0.10,0.992,0.0,0.0,43.38,0.058
142,5,21,4,-0.17,0.10,0.967,34.3,1.9,43.12,0.058
142,5,21,5,0.37,0.10,0.942,390.0,25.4,42.91,0.058
142,5,21,6,0.92,0.10,0.918,269.8,19.3,43.93,0.136
142,5,21,7,1.94,0.10,0.865,301.4,22.8,48.32,0.136
142,5,21,8,2.96,0.13,0.813,318.3,24.8,51.42,0.136
142,5,21,9,3.98,0.13,0.760,360.8,28.5,52.79,0.168
142,5,21,10,4.29,0.10,0.743,366.4,29.1,56.38,0.168
142,5,21,11,4.60,0.10,0.726,368.6,29.3,58.02,0.168
142,5,21,12,4.92,0.10,0.709,805.8,64.0,57.36,0.133
142,5,21,13,4.66,0.10,0.745,797.9,63.2,57.69,0.133
142,5,21,14,4.40,0.14,0.782,781.5,61.4,58.32,0.133
142,5,21,15,4.14,0.19,0.819,618.8,47.7,58.30,0.043
142,5,21,16,3.80,0.18,0.855,575.1,42.7,58.13,0.043
142,5,21,17,3.46,0.16,0.892,489.2,33.9,57.63,0.043
142,5,21,18,3.12,0.10,0.929,219.8,13.5,51.58,0.020
142,5,21,19,2.65,0.10,0.951,0.0,0.0,50.73,0.020
142,5,21,20,2.19,0.10,0.973,0.0,0.0,49.29,0.020
142,5,21,21,1.73,0.10,0.995,0.0,0.0,50.02,0.023
142,5,21,22,1.42,0.10,0.995,0.0,0.0,46.92,0.023
142,5,21,23,1.11,0.10,0.995,0.0,0.0,44.14,0.023
143,5,22,0,0.80,0.10,0.994,0.0,0.0,41.74,0.037
143,5,22,1,0.53,0.10,0.988,0.0,0.0,39.85,0.037
143,5,22,2,0.25,0.11,0.982,0.0,0.0,38.59,0.037
143,5,22,3,-0.02,0.13,0.976,0.0,0.0,38.61,0.013
143,5,22,4,0.81,0.13,0.944,40.2,2.3,39.34,0.013
143,5,22,5,1.65,0.13,0.912,398.2,26.0,40.73,0.013
143,5,22,6,2.48,0.20,0.881,842.9,60.6,44.27,0.330
143,5,22,7,3.71,0.17,0.813,941.4,71.4,61.73,0.330
143,5,22,8,4.94,0.16,0.745,994.1,77.5,68.59,0.330
143,5,22,9,6.17,0.15,0.677,818.9,64.7,69.68,1.119
143,5,22,10,6.51,0.13,0.695,831.6,66.0,70.73,1.119
143,5,22,11,6.86,0.18,0.714,836.7,66.6,70.69,1.119
143,5,22,12,7.20,0.25,0.733,535.1,42.5,69.46,0.673
143,5,22,13,6.27,0.23,0.795,529.8,42.0,68.53,0.673
143,5,22,14,5.34,0.21,0.858,518.9,40.8,67.86,0.673
143,5,22,15,4.40,0.19,0.921,316.5,24.4,66.89,0.752
143,5,22,16,3.76,0.18,0.946,294.2,21.9,66.18,0.752
143,5,22,17,3.11,0.17,0.971,250.7,17.4,65.34,0.752
143,5,22,18,2.47,0.13,0.996,144.9,8.9,62.44,0.532
143,5,22,19,2.16,0.11,0.996,0.0,0.0,61.08,0.532
143,5,22,20,1.86,0.10,0.996,0.0,0.0,59.60,0.532
143,5,22,21,1.55,0.10,0.996,0.0,0.0,58.41,0.235
143,5,22,22,1.39,0.10,0.996,0.0,0.0,56.55,0.235
143,5,22,23,1.22,0.10,0.996,0.0,0.0,55.00,0.235
144,5,23,0,1.06,0.10,0.997,0.0,0.0,53.63,0.395
144,5,23,1,0.89,0.10,0.996,0.0,0.0,52.98,0.395
144,5,23,2,0.72,0.10,0.995,0.0,0.0,52.71,0.395
144,5,23,3,0.55,0.10,0.994,0.0,0.0,53.36,0.060
144,5,23,4,1.00,0.10,0.960,64.9,3.7,54.04,0.060
144,5,23,5,1.44,0.10,0.925,568.0,37.3,54.31,0.060
144,5,23,6,1.89,0.17,0.891,752.2,54.2,56.46,0.075
144,5,23,7,3.03,0.10,0.785,839.5,63.7,65.79,0.075
144,5,23,8,4.17,0.10,0.680,886.3,69.2,68.36,0.075
144,5,23,9,5.32,0.10,0.574,1037.7,82.1,66.49,0.026
144,5,23,10,5.97,0.10,0.547,1053.8,83.8,66.41,0.026
144,5,23,11,6.62,0.12,0.520,1060.2,84.4,64.64,0.026
144,5,23,12,7.27,0.14,0.493,1059.8,84.4,62.32,0.005
144,5,23,13,7.79,0.17,0.444,1049.5,83.3,61.69,0.005
144,5,23,14,8.30,0.20,0.396,1028.1,81.0,61.84,0.005
144,5,23,15,8.82,0.21,0.348,908.6,70.3,61.37,0.004
144,5,23,16,8.20,0.17,0.408,845.3,63.0,61.57,0.004
144,5,23,17,7.58,0.12,0.469,721.6,50.2,61.31,0.004
144,5,23,18,6.96,0.10,0.529,235.2,14.6,57.75,0.002
144,5,23,19,5.48,0.10,0.591,0.0,0.0,57.34,0.002
144,5,23,20,4.00,0.10,0.653,0.0,0.0,56.58,0.002
144,5,23,21,2.52,0.17,0.715,0.0,0.0,58.16,0.002
144,5,23,22,1.55,0.20,0.756,0.0,0.0,57.94,0.002
144,5,23,23,0.57,0.22,0.797,0.0,0.0,60.18,0.002
145,5,24,0,-0.40,0.25,0.838,0.0,0.0,64.39,0.008
145,5,24,1,-0.75,0.27,0.875,0.0,0.0,68.70,0.008
145,5,24,2,-1.10,0.28,0.911,0.0,0.0,73.20,0.008
145,5,24,3,-1.44,0.30,0.948,0.0,0.0,77.74,0.006
145,5,24,4,-0.01,0.29,0.911,63.5,3.6,80.85,0.006
145,5,24,5,1.42,0.27,0.873,498.7,32.8,79.59,0.006
145,5,24,6,2.85,0.28,0.836,734.8,53.0,77.33,0.001
145,5,24,7,5.07,0.33,0.727,819.4,62.3,67.09,0.001
145,5,24,8,7.30,0.38,0.618,864.9,67.6,66.09,0.001
145,5,24,9,9.52,0.41,0.509,533.8,42.3,65.91,0.274
145,5,24,10,9.72,0.41,0.521,542.0,43.1,65.48,0.274
145,5,24,11,9.92,0.42,0.532,545.3,43.5,64.70,0.274
145,5,24,12,10.12,0.41,0.544,1055.6,84.1,63.68,0.214
145,5,24,13,9.93,0.41,0.572,1045.3,83.1,63.74,0.214
145,5,24,14,9.74,0.41,0.600,1024.1,80.8,64.42,0.214
145,5,24,15,9.55,0.41,0.628,803.2,62.2,65.16,0.115
145,5,24,16,8.63,0.38,0.686,747.6,55.8,66.10,0.115
145,5,24,17,7.72,0.36,0.744,639.2,44.6,66.87,0.115
145,5,24,18,6.80,0.33,0.802,462.5,28.8,67.35,0.008
145,5,24,19,5.57,0.34,0.830,0.0,0.0,68.58,0.008
145,5,24,20,4.35,0.34,0.857,0.0,0.0,68.40,0.008
145,5,24,21,3.12,0.35,0.885,0.0,0.0,68.03,0.009
145,5,24,22,2.71,0.36,0.903,0.0,0.0,68.25,0.009
145,5,24,23,2.30,0.37,0.921,0.0,0.0,67.82,0.009
146,5,25,0,1.88,0.38,0.939,0.0,0.0,66.42,0.009
146,5,25,1,1.85,0.37,0.937,0.0,0.0,64.39,0.009
146,5,25,2,1.81,0.36,0.934,0.0,0.0,62.37,0.009
146,5,25,3,1.78,0.35,0.932,0.0,0.0,60.76,0.007
146,5,25,4,2.75,0.33,0.905,75.6,4.3,58.75,0.007
146,5,25,5,3.73,0.30,0.879,541.3,35.7,56.69,0.007
146,5,25,6,4.70,0.32,0.852,346.9,25.1,56.66,0.002
146,5,25,7,6.55,0.32,0.754,386.6,29.4,56.17,0.002
146,5,25,8,8.41,0.34,0.656,408.1,31.9,56.79,0.002
146,5,25,9,10.26,0.34,0.557,278.8,22.1,56.95,0.064
146,5,25,10,11.02,0.38,0.518,283.1,22.6,57.50,0.064
146,5,25,11,11.78,0.43,0.479,284.8,22.7,58.09,0.064
146,5,25,12,12.54,0.45,0.441,323.1,25.8,57.93,0.191
146,5,25,13,12.39,0.45,0.470,320.0,25.5,57.98,0.191
146,5,25,14,12.24,0.45,0.500,313.5,24.8,57.67,0.191
146,5,25,15,12.09,0.43,0.529,288.6,22.4,56.33,0.949
146,5,25,16,10.55,0.40,0.637,268.7,20.1,54.79,0.949
146,5,25,17,9.01,0.38,0.745,230.0,16.1,52.39,0.949
146,5,25,18,7.47,0.36,0.852,130.1,8.1,50.57,0.147
146,5,25,19,6.44,0.38,0.871,0.0,0.0,50.29,0.147
146,5,25,20,5.41,0.40,0.889,0.0,0.0,49.73,0.147
146,5,25,21,4.37,0.42,0.907,0.0,0.0,48.89,0.003
146,5,25,22,4.22,0.42,0.913,0.0,0.0,48.31,0.003
146,5,25,23,4.06,0.43,0.920,0.0,0.0,47.70,0.003
147,5,26,0,3.91,0.44,0.926,0.0,0.0,47.08,0.002
147,5,26,1,3.31,0.44,0.928,0.0,0.0,46.36,0.002
147,5,26,2,2.72,0.44,0.930,0.0,0.0,45.61,0.002
147,5,26,3,2.13,0.43,0.931,0.0,0.0,45.08,0.001
147,5,26,4,3.66,0.42,0.910,49.8,2.8,44.60,0.001
147,5,26,5,5.20,0.41,0.888,330.0,21.8,43.61,0.001
147,5,26,6,6.73,0.40,0.866,280.6,20.3,42.69,0.006
147,5,26,7,8.51,0.44,0.768,312.6,23.8,43.48,0.006
147,5,26,8,10.30,0.49,0.670,330.0,25.9,45.21,0.006
147,5,26,9,12.08,0.54,0.572,899.2,71.4,46.56,0.133
147,5,26,10,12.70,0.58,0.555,913.2,72.8,46.87,0.133
