name,code,mm,dd,hh,cover,t2C,ustar,G-rh2m,L-rh,L-vpd,PARsun,PARshd,G45-O3,G3-O3,CO3ppb,CO3nmole,FstO3,fphen,f_L,f_T,f_D,fenv,gsto,fsun,gsun
CH02_Payerne,CF,8,1,0,0.0468,12.42,0.84,0.941,0.937,0.091,0.0,0.0,31.79,31.45,32.21,1.311E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,1,0.0468,12.42,0.84,0.941,0.937,0.091,0.0,0.0,30.89,30.55,31.29,1.274E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,2,0.0468,12.42,0.84,0.941,0.937,0.091,0.0,0.0,29.91,29.58,30.30,1.234E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,3,0.0468,12.42,0.86,0.941,0.939,0.089,0.0,0.0,29.55,29.28,29.96,1.220E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,4,0.0468,12.36,0.86,0.935,0.929,0.103,0.0,0.0,29.91,29.63,30.32,1.236E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,5,0.0468,12.29,0.86,0.928,0.919,0.116,22.8,1.3,27.08,26.04,23.97,9.774E+02,1.982E+02,888.00,0.01,0.90,1.00,8.08,0.027,0.128,0.339
CH02_Payerne,CF,8,1,6,0.0468,12.23,1.46,0.921,0.917,0.119,439.7,29.5,17.82,20.43,18.95,7.733E+02,1.561E+02,888.00,0.22,0.90,1.00,176.39,0.586,0.929,2.457
CH02_Payerne,CF,8,1,7,0.0468,13.13,1.10,0.846,0.833,0.253,661.7,48.4,17.98,18.49,17.57,7.155E+02,8.648E+01,888.00,0.35,0.93,1.00,290.30,0.967,0.981,2.691
CH02_Payerne,CF,8,1,8,0.0468,14.04,1.28,0.772,0.752,0.399,773.4,59.7,17.64,19.16,18.23,7.409E+02,7.956E+01,888.00,0.44,0.95,1.00,367.73,1.229,0.990,2.797
CH02_Payerne,CF,8,1,9,0.0468,14.94,1.57,0.697,0.679,0.549,861.2,68.5,16.54,19.89,18.95,7.685E+02,8.051E+01,888.00,0.50,0.97,0.98,420.58,1.410,0.994,2.825
CH02_Payerne,CF,8,1,10,0.0468,15.29,1.50,0.681,0.663,0.589,898.1,72.6,16.97,19.98,19.02,7.710E+02,7.404E+01,888.00,0.53,0.98,0.97,447.00,1.501,0.995,2.808
CH02_Payerne,CF,8,1,11,0.0468,15.64,1.54,0.665,0.648,0.630,918.3,74.7,17.03,20.24,19.28,7.807E+02,7.298E+01,888.00,0.55,0.98,0.95,460.01,1.546,0.996,2.785
CH02_Payerne,CF,8,1,12,0.0468,15.98,1.57,0.649,0.633,0.671,961.5,78.4,17.37,20.99,19.99,8.091E+02,7.410E+01,888.00,0.57,0.99,0.94,468.77,1.578,0.997,2.761
CH02_Payerne,CF,8,1,13,0.0468,16.47,1.58,0.629,0.611,0.734,959.6,78.2,17.68,21.43,20.41,8.249E+02,7.599E+01,888.00,0.57,0.99,0.92,458.22,1.545,0.997,2.713
CH02_Payerne,CF,8,1,14,0.0468,16.96,1.57,0.608,0.590,0.799,946.6,76.9,17.75,21.46,20.45,8.250E+02,7.754E+01,888.00,0.55,1.00,0.89,437.88,1.479,0.997,2.657
CH02_Payerne,CF,8,1,15,0.0468,17.44,1.08,0.588,0.570,0.865,944.3,76.0,20.73,21.08,20.05,8.078E+02,6.588E+01,888.00,0.53,1.00,0.87,411.70,1.393,0.997,2.598
CH02_Payerne,CF,8,1,16,0.0468,17.18,1.38,0.602,0.583,0.824,895.8,70.6,18.94,21.15,20.14,8.116E+02,8.064E+01,888.00,0.49,1.00,0.88,385.47,1.303,0.995,2.634
CH02_Payerne,CF,8,1,17,0.0468,16.91,1.23,0.616,0.600,0.777,811.3,61.6,19.67,20.96,19.96,8.046E+02,8.626E+01,888.00,0.43,1.00,0.90,341.12,1.152,0.992,2.669
CH02_Payerne,CF,8,1,18,0.0468,16.65,0.84,0.631,0.612,0.742,656.7,46.7,22.18,19.70,18.79,7.575E+02,8.678E+01,888.00,0.33,0.99,0.91,265.69,0.896,0.981,2.667
CH02_Payerne,CF,8,1,19,0.0468,15.89,0.95,0.658,0.642,0.651,329.2,21.1,21.15,19.42,18.62,7.523E+02,1.582E+02,888.00,0.16,0.99,0.95,132.15,0.445,0.861,2.400
CH02_Payerne,CF,8,1,20,0.0468,15.14,0.89,0.685,0.675,0.563,0.0,0.0,26.13,25.92,26.50,1.073E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,21,0.0468,14.38,0.88,0.712,0.706,0.485,0.0,0.0,28.03,27.74,28.40,1.152E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,22,0.0468,14.01,0.84,0.738,0.732,0.431,0.0,0.0,28.03,27.68,28.37,1.152E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,23,0.0468,13.64,0.86,0.763,0.759,0.379,0.0,0.0,27.52,27.21,27.87,1.134E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,0,0.0468,13.28,0.81,0.789,0.786,0.328,0.0,0.0,26.69,26.37,27.02,1.101E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,1,0.0468,12.82,0.87,0.815,0.810,0.282,0.0,0.0,25.84,25.62,26.21,1.070E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,2,0.0468,12.36,0.84,0.840,0.836,0.237,0.0,0.0,25.50,25.24,25.84,1.058E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,3,0.0468,11.90,0.86,0.865,0.863,0.192,0.0,0.0,25.77,25.62,26.17,1.073E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,4,0.0468,11.96,0.86,0.861,0.856,0.202,0.0,0.0,26.89,26.73,27.30,1.120E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,5,0.0468,12.02,0.86,0.857,0.850,0.211,9.3,0.5,27.41,27.45,24.89,1.022E+03,1.138E+02,888.00,0.00,0.89,1.00,3.23,0.011,0.054,0.142
CH02_Payerne,CF,8,2,6,0.0468,12.08,1.29,0.853,0.849,0.214,280.3,18.7,20.37,22.69,20.19,8.291E+02,1.854E+02,888.00,0.16,0.89,1.00,126.83,0.421,0.814,2.141
CH02_Payerne,CF,8,2,7,0.0468,12.81,1.03,0.796,0.784,0.321,427.4,31.2,19.11,19.71,18.74,7.682E+02,1.071E+02,888.00,0.27,0.92,1.00,222.81,0.742,0.923,2.502
CH02_Payerne,CF,8,2,8,0.0468,13.54,1.16,0.740,0.722,0.434,501.2,38.6,17.73,19.04,18.14,7.419E+02,8.918E+01,888.00,0.35,0.94,1.00,292.38,0.976,0.951,2.644
CH02_Payerne,CF,8,2,9,0.0468,14.27,1.39,0.683,0.670,0.540,715.5,56.9,16.29,18.86,17.98,7.337E+02,7.754E+01,888.00,0.46,0.96,0.99,383.14,1.282,0.986,2.764
CH02_Payerne,CF,8,2,10,0.0468,14.87,1.33,0.661,0.643,0.607,746.7,60.3,16.59,18.81,17.93,7.304E+02,7.020E+01,888.00,0.49,0.97,0.96,408.87,1.371,0.989,2.744
CH02_Payerne,CF,8,2,11,0.0468,15.47,1.36,0.638,0.617,0.678,763.8,62.1,16.60,19.00,18.12,7.368E+02,6.878E+01,888.00,0.52,0.98,0.94,420.06,1.411,0.990,2.709
CH02_Payerne,CF,8,2,12,0.0468,16.07,1.49,0.616,0.593,0.749,889.0,72.5,16.20,19.19,18.29,7.425E+02,6.804E+01,888.00,0.55,0.99,0.91,441.87,1.488,0.995,2.677
CH02_Payerne,CF,8,2,13,0.0468,16.20,1.41,0.615,0.594,0.752,887.2,72.3,17.11,19.80,18.87,7.655E+02,6.868E+01,888.00,0.55,0.99,0.91,440.32,1.483,0.995,2.679
CH02_Payerne,CF,8,2,14,0.0468,16.32,1.45,0.613,0.595,0.757,875.2,71.0,17.64,20.62,19.65,7.968E+02,7.404E+01,888.00,0.54,0.99,0.91,429.34,1.447,0.995,2.678
CH02_Payerne,CF,8,2,15,0.0468,16.44,1.26,0.612,0.594,0.765,864.8,69.5,19.34,20.79,19.79,8.015E+02,7.284E+01,888.00,0.51,0.99,0.90,410.35,1.383,0.994,2.673
CH02_Payerne,CF,8,2,16,0.0468,16.23,1.39,0.627,0.610,0.725,819.9,64.6,18.65,20.86,19.87,8.049E+02,8.319E+01,888.00,0.47,0.99,0.92,381.62,1.285,0.993,2.703
CH02_Payerne,CF,8,2,17,0.0468,16.01,1.32,0.641,0.627,0.683,741.5,56.2,18.52,20.30,19.35,7.837E+02,9.077E+01,888.00,0.41,0.99,0.93,334.13,1.125,0.988,2.726
CH02_Payerne,CF,8,2,18,0.0468,15.80,1.07,0.656,0.638,0.654,651.2,46.2,19.31,18.81,17.95,7.270E+02,9.402E+01,888.00,0.33,0.99,0.94,269.70,0.907,0.980,2.724
CH02_Payerne,CF,8,2,19,0.0468,14.93,1.16,0.702,0.686,0.536,316.8,20.2,17.57,17.60,16.90,6.866E+02,1.618E+02,888.00,0.15,0.97,0.99,130.60,0.438,0.851,2.427
CH02_Payerne,CF,8,2,20,0.0468,14.05,1.12,0.748,0.738,0.423,0.0,0.0,22.42,22.45,22.84,9.304E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,21,0.0468,13.18,1.09,0.794,0.791,0.318,0.0,0.0,23.65,23.67,24.09,9.839E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,22,0.0468,13.22,1.08,0.801,0.798,0.308,0.0,0.0,23.92,23.92,24.35,9.949E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,23,0.0468,13.26,1.08,0.808,0.805,0.299,0.0,0.0,23.70,23.71,24.13,9.860E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,0,0.0468,13.30,0.81,0.815,0.813,0.287,0.0,0.0,22.82,22.52,23.09,9.437E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,1,0.0468,12.95,0.96,0.845,0.842,0.237,0.0,0.0,21.67,21.52,21.99,9.000E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,2,0.0468,12.61,0.88,0.875,0.872,0.188,0.0,0.0,20.72,20.52,21.00,8.609E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,3,0.0468,12.27,0.71,0.906,0.903,0.138,0.0,0.0,20.07,19.70,20.26,8.315E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,4,0.0468,12.40,0.78,0.897,0.891,0.158,0.0,0.0,19.66,19.37,19.88,8.164E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,5,0.0468,12.54,0.74,0.887,0.878,0.177,11.2,0.6,17.92,16.73,16.22,6.662E+02,8.596E+01,888.00,0.00,0.91,1.00,3.88,0.013,0.065,0.174
CH02_Payerne,CF,8,3,6,0.0468,12.67,0.93,0.878,0.876,0.183,465.4,31.0,13.13,13.50,12.85,5.281E+02,8.442E+01,888.00,0.23,0.91,1.00,184.07,0.612,0.939,2.530
CH02_Payerne,CF,8,3,7,0.0468,14.04,0.86,0.812,0.796,0.329,719.1,52.4,14.47,14.57,13.91,5.699E+02,5.884E+01,888.00,0.37,0.95,1.00,310.00,1.036,0.987,2.787
CH02_Payerne,CF,8,3,8,0.0468,15.40,0.90,0.747,0.722,0.489,845.7,65.1,16.43,16.69,15.93,6.508E+02,5.632E+01,888.00,0.45,0.98,1.00,393.23,1.321,0.994,2.902
CH02_Payerne,CF,8,3,9,0.0468,16.76,0.89,0.681,0.665,0.645,915.9,72.7,17.70,18.79,18.01,7.334E+02,5.591E+01,888.00,0.51,1.00,0.95,425.49,1.436,0.996,2.815
CH02_Payerne,CF,8,3,10,0.0468,17.88,0.96,0.635,0.608,0.810,956.3,77.1,18.62,20.16,19.33,7.847E+02,5.775E+01,888.00,0.54,1.00,0.89,429.05,1.453,0.997,2.664
CH02_Payerne,CF,8,3,11,0.0468,18.99,0.93,0.588,0.558,0.981,978.4,79.5,20.04,21.45,20.57,8.320E+02,5.801E+01,888.00,0.56,1.00,0.83,413.57,1.406,0.997,2.482
CH02_Payerne,CF,8,3,12,0.0468,20.10,0.87,0.542,0.515,1.154,987.5,80.4,21.11,22.28,21.38,8.619E+02,5.700E+01,888.00,0.57,0.99,0.76,384.34,1.312,0.997,2.280
CH02_Payerne,CF,8,3,13,0.0468,20.60,0.89,0.523,0.494,1.243,985.4,80.2,21.18,22.53,21.62,8.702E+02,5.846E+01,888.00,0.57,0.98,0.73,364.24,1.245,0.997,2.172
CH02_Payerne,CF,8,3,14,0.0468,21.10,0.88,0.503,0.474,1.332,971.7,78.8,21.47,22.73,21.81,8.763E+02,5.970E+01,888.00,0.56,0.97,0.70,337.10,1.155,0.997,2.061
CH02_Payerne,CF,8,3,15,0.0468,21.60,0.74,0.484,0.455,1.426,942.5,75.7,22.95,22.16,21.15,8.483E+02,5.665E+01,888.00,0.53,0.96,0.67,302.42,1.038,0.996,1.943
CH02_Payerne,CF,8,3,16,0.0468,20.72,0.79,0.508,0.480,1.286,892.5,70.2,22.85,22.36,21.35,8.583E+02,6.398E+01,888.00,0.49,0.98,0.72,304.61,1.042,0.995,2.119
CH02_Payerne,CF,8,3,17,0.0468,19.83,0.76,0.532,0.509,1.149,805.2,60.9,22.68,22.06,21.06,8.487E+02,7.164E+01,888.00,0.42,0.99,0.77,285.49,0.974,0.992,2.278
CH02_Payerne,CF,8,3,18,0.0468,18.95,0.47,0.556,0.530,1.039,643.1,45.5,24.05,17.86,17.06,6.889E+02,6.141E+01,888.00,0.32,1.00,0.81,230.03,0.782,0.979,2.375
CH02_Payerne,CF,8,3,19,0.0468,17.16,0.54,0.612,0.586,0.816,301.2,19.1,23.05,17.54,16.82,6.828E+02,1.180E+02,888.00,0.15,1.00,0.89,114.72,0.388,0.836,2.218
CH02_Payerne,CF,8,3,20,0.0468,15.37,0.50,0.668,0.651,0.613,0.0,0.0,26.01,24.86,25.92,1.057E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,21,0.0468,13.58,0.34,0.724,0.715,0.445,0.0,0.0,27.93,25.54,27.22,1.116E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,22,0.0468,12.98,0.39,0.748,0.738,0.394,0.0,0.0,28.70,26.53,28.14,1.156E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,23,0.0468,12.39,0.36,0.772,0.762,0.344,0.0,0.0,29.14,26.79,28.49,1.172E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,0,0.0468,11.80,0.36,0.797,0.787,0.296,0.0,0.0,28.94,27.07,28.51,1.176E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,1,0.0468,12.22,0.38,0.778,0.769,0.331,0.0,0.0,28.52,26.77,28.15,1.161E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,2,0.0468,12.64,0.37,0.760,0.751,0.366,0.0,0.0,28.12,26.35,27.73,1.143E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,3,0.0468,13.06,0.39,0.742,0.734,0.402,0.0,0.0,27.56,26.18,27.36,1.127E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,4,0.0468,13.11,0.39,0.748,0.737,0.398,0.0,0.0,26.86,25.54,26.67,1.099E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,5,0.0468,13.15,0.39,0.753,0.741,0.394,2.2,0.1,25.46,22.57,23.48,9.680E+02,3.183E+01,888.00,0.00,0.93,1.00,0.78,0.003,0.013,0.036
CH02_Payerne,CF,8,4,6,0.0468,13.20,0.49,0.759,0.748,0.385,327.8,21.8,20.34,18.78,18.01,7.426E+02,1.008E+02,888.00,0.18,0.93,1.00,145.62,0.485,0.860,2.365
CH02_Payerne,CF,8,4,7,0.0468,13.71,0.47,0.742,0.727,0.431,513.9,37.4,19.48,17.89,17.15,7.064E+02,6.287E+01,888.00,0.30,0.94,1.00,252.93,0.845,0.954,2.669
CH02_Payerne,CF,8,4,8,0.0468,14.22,0.48,0.724,0.706,0.480,606.5,46.6,20.22,18.59,17.81,7.330E+02,5.300E+01,888.00,0.38,0.96,1.00,325.55,1.089,0.974,2.765
CH02_Payerne,CF,8,4,9,0.0468,14.74,0.53,0.707,0.694,0.516,913.5,72.4,20.78,21.02,20.34,8.366E+02,4.731E+01,888.00,0.51,0.97,0.99,432.50,1.449,0.996,2.849
CH02_Payerne,CF,8,4,10,0.0468,15.93,0.56,0.660,0.636,0.663,954.4,76.9,22.31,22.79,22.05,9.038E+02,4.892E+01,888.00,0.54,0.99,0.94,447.60,1.506,0.997,2.766
CH02_Payerne,CF,8,4,11,0.0468,17.12,0.54,0.613,0.585,0.818,976.8,79.3,23.95,24.32,23.54,9.615E+02,4.952E+01,888.00,0.56,1.00,0.89,442.38,1.495,0.997,2.643
CH02_Payerne,CF,8,4,12,0.0468,18.31,0.52,0.567,0.539,0.979,433.8,35.3,24.93,26.09,25.40,1.034E+03,6.178E+01,888.00,0.42,1.00,0.83,307.70,1.044,0.926,2.308
CH02_Payerne,CF,8,4,13,0.0468,19.18,0.57,0.561,0.531,1.052,432.9,35.2,25.47,27.15,26.44,1.073E+03,6.729E+01,888.00,0.42,1.00,0.80,295.10,1.004,0.926,2.231
CH02_Payerne,CF,8,4,14,0.0468,20.06,0.54,0.556,0.525,1.128,426.8,34.6,26.90,28.39,27.64,1.118E+03,7.070E+01,888.00,0.40,0.99,0.77,272.85,0.931,0.923,2.136
CH02_Payerne,CF,8,4,15,0.0468,20.93,0.58,0.551,0.517,1.210,802.0,64.3,27.50,27.37,26.39,1.064E+03,6.472E+01,888.00,0.50,0.97,0.74,319.99,1.095,0.992,2.185
CH02_Payerne,CF,8,4,16,0.0468,20.67,0.48,0.554,0.525,1.171,759.0,59.6,28.49,27.41,26.41,1.065E+03,6.442E+01,888.00,0.45,0.98,0.76,299.07,1.023,0.989,2.230
CH02_Payerne,CF,8,4,17,0.0468,20.41,0.53,0.556,0.530,1.141,683.7,51.6,27.52,26.92,25.96,1.046E+03,7.673E+01,888.00,0.39,0.98,0.77,260.70,0.891,0.983,2.255
CH02_Payerne,CF,8,4,18,0.0468,20.15,0.23,0.559,0.539,1.101,235.3,16.6,29.86,19.22,18.40,7.414E+02,6.935E+01,888.00,0.17,0.99,0.78,115.49,0.394,0.756,1.771
CH02_Payerne,CF,8,4,19,0.0468,18.98,0.30,0.607,0.583,0.925,106.3,6.7,29.51,19.41,18.75,7.576E+02,1.254E+02,888.00,0.06,1.00,0.85,45.89,0.156,0.471,1.202
CH02_Payerne,CF,8,4,20,0.0468,17.82,0.26,0.656,0.637,0.747,0.0,0.0,30.91,27.56,29.67,1.202E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,21,0.0468,16.65,0.13,0.704,0.684,0.603,0.0,0.0,30.69,24.79,26.78,1.088E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,22,0.0468,16.00,0.16,0.747,0.716,0.521,0.0,0.0,29.60,23.98,26.47,1.078E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,23,0.0468,15.35,0.14,0.790,0.751,0.436,0.0,0.0,28.53,23.08,25.17,1.028E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,0,0.0468,14.69,0.25,0.832,0.785,0.362,0.0,0.0,27.27,24.78,26.41,1.081E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,1,0.0468,14.66,0.19,0.856,0.822,0.299,0.0,0.0,26.07,23.28,24.89,1.020E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,2,0.0468,14.62,0.21,0.881,0.857,0.240,0.0,0.0,25.24,22.62,24.24,9.936E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,3,0.0468,14.59,0.14,0.905,0.895,0.175,0.0,0.0,24.93,21.46,22.91,9.399E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,4,0.0468,14.65,0.19,0.906,0.889,0.187,0.0,0.0,25.00,21.58,23.46,9.629E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,5,0.0468,14.71,0.17,0.908,0.885,0.193,3.6,0.2,24.65,16.95,17.93,7.361E+02,3.612E+01,888.00,0.00,0.97,1.00,1.27,0.004,0.021,0.061
CH02_Payerne,CF,8,5,6,0.0468,14.77,0.45,0.910,0.880,0.202,141.0,9.3,20.22,20.81,20.34,8.355E+02,1.210E+02,888.00,0.09,0.97,1.00,78.76,0.264,0.571,1.644
CH02_Payerne,CF,8,5,7,0.0468,16.25,0.33,0.869,0.841,0.295,224.3,16.3,24.69,24.31,23.71,9.703E+02,8.372E+01,888.00,0.18,0.99,1.00,157.43,0.530,0.740,2.192
CH02_Payerne,CF,8,5,8,0.0468,17.73,0.38,0.827,0.800,0.410,265.5,20.4,24.80,24.85,24.22,9.879E+02,7.293E+01,888.00,0.24,1.00,1.00,217.16,0.735,0.797,2.395
CH02_Payerne,CF,8,5,9,0.0468,19.22,0.45,0.785,0.767,0.525,280.6,22.2,24.16,23.96,23.22,9.436E+02,6.881E+01,888.00,0.29,1.00,0.99,253.30,0.862,0.814,2.427
CH02_Payerne,CF,8,5,10,0.0468,19.88,0.42,0.756,0.735,0.622,293.3,23.6,24.92,24.44,23.68,9.603E+02,6.150E+01,888.00,0.32,0.99,0.96,271.57,0.926,0.828,2.371
CH02_Payerne,CF,8,5,11,0.0468,20.54,0.43,0.727,0.703,0.726,300.2,24.4,25.65,25.28,24.50,9.912E+02,6.123E+01,888.00,0.34,0.98,0.92,275.58,0.942,0.835,2.282
CH02_Payerne,CF,8,5,12,0.0468,21.20,0.51,0.698,0.680,0.816,951.0,77.3,25.92,24.75,23.76,9.592E+02,4.952E+01,888.00,0.56,0.97,0.89,430.29,1.474,0.997,2.602
CH02_Payerne,CF,8,5,13,0.0468,21.71,0.43,0.681,0.663,0.888,949.0,77.1,27.35,25.43,24.41,9.832E+02,4.683E+01,888.00,0.56,0.96,0.86,411.51,1.412,0.997,2.502
CH02_Payerne,CF,8,5,14,0.0468,22.23,0.47,0.663,0.642,0.974,935.6,75.7,27.28,25.69,24.67,9.915E+02,5.045E+01,888.00,0.55,0.94,0.83,381.95,1.313,0.996,2.384
CH02_Payerne,CF,8,5,15,0.0468,22.74,0.45,0.646,0.621,1.063,934.0,74.8,27.32,25.30,24.26,9.726E+02,5.062E+01,888.00,0.53,0.93,0.80,348.00,1.199,0.996,2.260
CH02_Payerne,CF,8,5,16,0.0468,22.64,0.49,0.651,0.626,1.042,883.2,69.3,26.43,24.73,23.71,9.506E+02,5.554E+01,888.00,0.48,0.93,0.80,323.55,1.114,0.995,2.286
CH02_Payerne,CF,8,5,17,0.0468,22.54,0.47,0.657,0.633,1.016,794.0,59.9,25.45,23.69,22.72,9.106E+02,6.025E+01,888.00,0.42,0.94,0.81,283.10,0.974,0.991,2.310
CH02_Payerne,CF,8,5,18,0.0468,22.44,0.18,0.662,0.642,0.987,630.3,44.4,26.75,14.90,14.33,5.740E+02,3.484E+01,888.00,0.32,0.94,0.82,216.80,0.746,0.977,2.313
CH02_Payerne,CF,8,5,19,0.0468,20.64,0.21,0.745,0.721,0.686,273.4,17.2,26.47,14.93,14.38,5.779E+02,7.224E+01,888.00,0.13,0.98,0.93,107.44,0.367,0.806,2.235
CH02_Payerne,CF,8,5,20,0.0468,18.85,0.20,0.828,0.817,0.402,0.0,0.0,26.75,22.07,24.54,9.896E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,21,0.0468,17.05,0.13,0.912,0.890,0.216,0.0,0.0,26.53,19.66,21.82,8.830E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,22,0.0468,16.05,0.12,0.936,0.945,0.101,0.0,0.0,25.97,19.28,21.31,8.650E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,23,0.0468,15.05,0.12,0.960,1.000,0.000,0.0,0.0,25.54,18.94,20.91,8.508E+02,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,0,0.0106,17.59,0.36,0.881,0.875,0.254,0.0,0.0,46.52,42.36,45.48,1.870E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,1,0.0106,17.59,0.36,0.881,0.875,0.254,0.0,0.0,44.71,40.71,43.71,1.797E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,2,0.0106,17.59,0.36,0.881,0.875,0.254,0.0,0.0,43.34,39.46,42.37,1.742E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,3,0.0106,17.59,0.51,0.881,0.874,0.255,0.0,0.0,41.98,40.12,42.01,1.727E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,4,0.0106,17.98,0.46,0.876,0.866,0.279,0.0,0.0,41.02,38.95,40.91,1.681E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
