# NOx splits for EmChemXX and GNFR_CAMS sectors
# From DataDir/ZCM_EmChem16x/emissplit_run/emissplit.specials.NOx
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
# NO/Biomass Burning from Delas et al., 1995 (JAC)
# IC_BB=101. Note that assumed mass
# not used for BB, since GFED decides that.
# For INTship, 350, we use GEOS-CHEM assumption that 1 mol NOx is released as 1 mol HNO3 + 10 mols O3
# 48/63.0*10*100 = 761.9
: MASS_ASSUMED 46
 99, 99,      NO,     NO2, shipNOx,#HEADERS
#DATA
 10, 15,  95.000,   5.000,   0.000
 10, 16,  91.600,   8.400,   0.000
 10, 17,  91.600,   8.400,   0.000
 10, 18,  91.600,   8.400,   0.000
 10, 19,  91.600,   8.400,   0.000
 11,  1,  95.000,   5.000,   0.000
 11,  2,  95.000,   5.000,   0.000
 11,  3,  95.000,   5.000,   0.000
 11,  4,  95.000,   5.000,   0.000
 11,  5,  95.000,   5.000,   0.000
 11,  6,  92.700,   7.300,   0.000
 11,  7,  93.000,   7.000,   0.000
 11,  8,  93.000,   7.000,   0.000
 11,  9,  93.000,   7.000,   0.000
 11, 10,  95.000,   5.000,   0.000
 11, 11,  95.000,   5.000,   0.000
 11, 12,  95.000,   5.000,   0.000
 11, 13,  95.000,   5.000,   0.000
 11, 14,  95.000,   5.000,   0.000
 11, 15,  95.000,   5.000,   0.000
 11, 16,  92.700,   7.300,   0.000
 11, 17,  92.700,   7.300,   0.000
 11, 18,  92.700,   7.300,   0.000
 11, 19,  92.700,   7.300,   0.000
 12,  1,  95.000,   5.000,   0.000
 12,  2,  95.000,   5.000,   0.000
 12,  3,  95.000,   5.000,   0.000
 12,  4,  95.000,   5.000,   0.000
 12,  5,  95.000,   5.000,   0.000
 12,  6,  92.800,   7.200,   0.000
 12,  7,  93.000,   7.000,   0.000
 12,  8,  93.000,   7.000,   0.000
 12,  9,  93.000,   7.000,   0.000
 12, 10,  95.000,   5.000,   0.000
 12, 11,  95.000,   5.000,   0.000
 12, 12,  95.000,   5.000,   0.000
 12, 13,  95.000,   5.000,   0.000
 12, 14,  95.000,   5.000,   0.000
 12, 15,  95.000,   5.000,   0.000
 12, 16,  92.800,   7.200,   0.000
 12, 17,  92.800,   7.200,   0.000
 12, 18,  92.800,   7.200,   0.000
 12, 19,  92.800,   7.200,   0.000
 14,  1,  95.000,   5.000,   0.000
 14,  2,  95.000,   5.000,   0.000
 14,  3,  95.000,   5.000,   0.000
 14,  4,  95.000,   5.000,   0.000
 14,  5,  95.000,   5.000,   0.000
 14,  6,  91.900,   8.100,   0.000
 14,  7,  93.200,   6.800,   0.000
 14,  8,  93.200,   6.800,   0.000
 14,  9,  93.200,   6.800,   0.000
 14, 10,  95.000,   5.000,   0.000
 14, 11,  95.000,   5.000,   0.000
 14, 12,  95.000,   5.000,   0.000
 14, 13,  95.000,   5.000,   0.000
 14, 14,  95.000,   5.000,   0.000
 14, 15,  95.000,   5.000,   0.000
 14, 16,  91.900,   8.100,   0.000
 14, 17,  91.900,   8.100,   0.000
 14, 18,  91.900,   8.100,   0.000
 14, 19,  91.900,   8.100,   0.000
 15,  1,  95.000,   5.000,   0.000
 15,  2,  95.000,   5.000,   0.000
 15,  3,  95.000,   5.000,   0.000
 15,  4,  95.000,   5.000,   0.000
 15,  5,  95.000,   5.000,   0.000
 15,  6,  91.600,   8.400,   0.000
 15,  7,  93.000,   7.000,   0.000
 15,  8,  93.000,   7.000,   0.000
 15,  9,  93.000,   7.000,   0.000
 15, 10,  95.000,   5.000,   0.000
 15, 11,  95.000,   5.000,   0.000
 15, 12,  95.000,   5.000,   0.000
 15, 13,  95.000,   5.000,   0.000
 15, 14,  95.000,   5.000,   0.000
 15, 15,  95.000,   5.000,   0.000
 15, 16,  91.600,   8.400,   0.000
 15, 17,  91.600,   8.400,   0.000
 15, 18,  91.600,   8.400,   0.000
 15, 19,  91.600,   8.400,   0.000
 16,  1,  95.000,   5.000,   0.000
 16,  2,  95.000,   5.000,   0.000
 16,  3,  95.000,   5.000,   0.000
 16,  4,  95.000,   5.000,   0.000
 16,  5,  95.000,   5.000,   0.000
 16,  6,  91.700,   8.300,   0.000
 16,  7,  93.200,   6.800,   0.000
 16,  8,  93.200,   6.800,   0.000
 16,  9,  93.200,   6.800,   0.000
 16, 10,  95.000,   5.000,   0.000
 16, 11,  95.000,   5.000,   0.000
 16, 12,  95.000,   5.000,   0.000
 16, 13,  95.000,   5.000,   0.000
 16, 14,  95.000,   5.000,   0.000
 16, 15,  95.000,   5.000,   0.000
 16, 16,  91.700,   8.300,   0.000
 16, 17,  91.700,   8.300,   0.000
 16, 18,  91.700,   8.300,   0.000
 16, 19,  91.700,   8.300,   0.000
 17,  1,  95.000,   5.000,   0.000
 17,  2,  95.000,   5.000,   0.000
 17,  3,  95.000,   5.000,   0.000
 17,  4,  95.000,   5.000,   0.000
 17,  5,  95.000,   5.000,   0.000
 17,  6,  91.200,   8.800,   0.000
 17,  7,  93.000,   7.000,   0.000
 17,  8,  93.000,   7.000,   0.000
 17,  9,  93.000,   7.000,   0.000
 17, 10,  95.000,   5.000,   0.000
 17, 11,  95.000,   5.000,   0.000
 17, 12,  95.000,   5.000,   0.000
 17, 13,  95.000,   5.000,   0.000
 17, 14,  95.000,   5.000,   0.000
 17, 15,  95.000,   5.000,   0.000
 17, 16,  91.200,   8.800,   0.000
 17, 17,  91.200,   8.800,   0.000
 17, 18,  91.200,   8.800,   0.000
 17, 19,  91.200,   8.800,   0.000
 18,  1,  95.000,   5.000,   0.000
 18,  2,  95.000,   5.000,   0.000
 18,  3,  95.000,   5.000,   0.000
 18,  4,  95.000,   5.000,   0.000
 18,  5,  95.000,   5.000,   0.000
 18,  6,  92.500,   7.500,   0.000
 18,  7,  93.000,   7.000,   0.000
 18,  8,  93.000,   7.000,   0.000
 18,  9,  93.000,   7.000,   0.000
 18, 10,  95.000,   5.000,   0.000
 18, 11,  95.000,   5.000,   0.000
 18, 12,  95.000,   5.000,   0.000
 18, 13,  95.000,   5.000,   0.000
 18, 14,  95.000,   5.000,   0.000
 18, 15,  95.000,   5.000,   0.000
 18, 16,  92.500,   7.500,   0.000
 18, 17,  92.500,   7.500,   0.000
 18, 18,  92.500,   7.500,   0.000
 18, 19,  92.500,   7.500,   0.000
 19,  1,  95.000,   5.000,   0.000
 19,  2,  95.000,   5.000,   0.000
